backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,svm,20,4,45,5000,3480.355126012,1.137353904,1.098931000,1.333548700,1.761333300,2.044979050,22.767243000,0.000000000,1787855274.768487
docker,svm,20,4,46,5000,3573.919124286,1.107847408,1.103600500,1.272705500,1.516414900,2.048523400,17.912121000,0.000000000,1787855293.436474
docker,svm,20,4,47,5000,3907.391488466,1.014387357,1.024997000,1.182556600,1.330035750,1.962606430,5.153759000,0.000000000,1787855311.729096
docker,svm,20,4,48,5000,3449.393340093,1.148339549,1.107326500,1.304805900,1.784436500,2.078097120,12.685977000,0.000000000,1787855330.191228
docker,svm,20,4,49,5000,3567.752890737,1.109670774,1.095211500,1.304957500,1.684886450,2.022464910,17.744262000,0.000000000,1787855348.840379
docker,svm,20,4,50,5000,5033.076026762,0.788171479,0.844665500,0.943527600,0.980498600,1.053428180,2.729183000,0.000000000,1787855365.817243
docker,svm,20,4,51,5000,3795.754124246,1.043471516,1.105340000,1.257058000,1.637738550,2.042908230,7.696371000,0.000000000,1787855384.076762
docker,svm,20,4,52,5000,3559.903209349,1.112153296,1.098702000,1.289019300,1.554651750,2.037072860,10.366842000,0.000000000,1787855402.397334
docker,svm,20,4,53,5000,3587.012953397,1.103615782,1.091900500,1.289654200,1.711171550,2.067139240,12.937576000,0.000000000,1787855421.041966
docker,svm,20,4,54,5000,3826.815642747,1.034190524,1.011490500,1.272731300,1.518239950,1.987627150,12.584189000,0.000000000,1787855438.937368
docker,svm,20,4,55,5000,3838.018421623,1.032217124,1.069964500,1.181650300,1.303848400,1.937386900,12.201650000,0.000000000,1787855457.540396
docker,svm,20,4,56,5000,3540.544999181,1.118070897,1.100251500,1.330301400,1.742224350,2.078923440,27.050923000,0.000000000,1787855475.934346
docker,svm,20,4,57,5000,3886.961391849,1.019076463,1.074863500,1.203658100,1.332763350,1.993120080,10.858615000,0.000000000,1787855494.356418
docker,svm,20,4,58,5000,3645.792487944,1.085955505,1.092415000,1.229417600,1.338876350,1.988061500,20.228362000,0.000000000,1787855512.750838
docker,svm,20,4,59,5000,3466.588868298,1.142630961,1.115974500,1.269159800,1.532338400,2.067163610,12.560137000,0.000000000,1787855531.117018
docker,svm,20,4,60,5000,3719.000857935,1.065217410,1.087561000,1.239705500,1.361015100,2.003568040,5.376639000,0.000000000,1787855548.793761
docker,svm,20,8,1,5000,5627.880664446,1.409208026,1.406057500,1.594753400,1.632375250,1.772953180,5.805398000,0.000000000,1787855566.079559
docker,svm,20,8,2,5000,5547.453345184,1.429506511,1.425587000,1.617576400,1.650636700,1.789465910,5.783541000,0.000000000,1787855583.761929
docker,svm,20,8,3,5000,5645.636522842,1.404784456,1.404198000,1.587948400,1.645904650,1.767969950,6.028674000,0.000000000,1787855601.300068
docker,svm,20,8,4,5000,5618.423765104,1.411486419,1.405622000,1.606232500,1.694666100,1.792056570,5.742344000,0.000000000,1787855618.868960
docker,svm,20,8,5,5000,5680.992998345,1.396160225,1.395156000,1.609972800,1.729521750,1.868768070,5.840348000,0.000000000,1787855636.621762
docker,svm,20,8,6,5000,5545.295681107,1.430152064,1.424674500,1.649879400,1.769524900,1.831750240,5.853684000,0.000000000,1787855654.306241
docker,svm,20,8,7,5000,5636.817826863,1.406612897,1.403357000,1.599304100,1.700464350,1.805639320,5.800673000,0.000000000,1787855671.817778
