backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,decision_tree,20,32,19,5000,5611.688169457,5.667635859,5.594470000,5.944515100,6.067128300,6.737284950,17.427984000,0.000000000,1787764186.324359
docker,decision_tree,20,32,20,5000,5722.506665435,5.555131468,5.494951000,5.796903900,5.885838500,6.530451780,17.507860000,0.000000000,1787764203.858351
docker,decision_tree,20,64,1,5000,5349.731866358,11.812174776,11.450501000,11.922960600,12.119984900,35.115718490,46.615068000,0.000000000,1787764221.368682
docker,decision_tree,20,64,2,5000,5392.702296003,11.719700668,11.379711500,11.757372100,12.058988400,33.257722490,44.169157000,0.000000000,1787764238.909763
docker,decision_tree,20,64,3,5000,5507.720513134,11.475364310,11.187341000,11.589963900,11.840721350,28.937819520,39.431877000,0.000000000,1787764256.375500
docker,decision_tree,20,64,4,5000,5352.765319691,11.809023905,11.481428000,11.992837100,12.235542050,31.810355280,42.793706000,0.000000000,1787764273.956736
docker,decision_tree,20,64,5,5000,5471.892239014,11.551176410,11.247330000,11.649992800,11.908173050,32.948374570,43.498553000,0.000000000,1787764291.533699
docker,decision_tree,20,64,6,5000,5489.964480444,11.511517717,11.170417500,11.578930600,11.835777950,34.111548550,44.553871000,0.000000000,1787764309.122549
docker,decision_tree,20,64,7,5000,5391.348795342,11.722364805,11.360485500,11.774276400,12.021782600,36.068148900,47.258461000,0.000000000,1787764326.804537
docker,decision_tree,20,64,8,5000,5425.599745284,11.647660395,11.247446500,11.747168000,12.003502050,38.122120680,48.549952000,0.000000000,1787764344.356805
docker,decision_tree,20,64,9,5000,5468.340740756,11.559883900,11.288594000,11.680831400,11.935030600,29.071092640,39.558122000,0.000000000,1787764361.828512
docker,decision_tree,20,64,10,5000,5334.419728703,11.848041851,11.485409500,11.986464000,12.212861300,34.094024330,45.031932000,0.000000000,1787764379.559482
docker,decision_tree,20,64,11,5000,5422.223601300,11.656623539,11.312583500,11.750906400,11.980793000,34.397123930,44.934259000,0.000000000,1787764397.154595
docker,decision_tree,20,64,12,5000,5297.888744545,11.929806907,11.562736500,11.979459800,12.254258000,36.841568080,47.317864000,0.000000000,1787764414.691347
docker,decision_tree,20,64,13,5000,5465.741060070,11.558595293,11.214432500,11.623377500,11.875198750,35.260606530,45.347774000,0.000000000,1787764432.361803
