model,policy,concurrency,repetitions,ci_target_met,stop_reason,admission_rate_mean,correctness_rate_mean,successful_requests_total,request_errors_total,mean_latency_ms,p50_latency_ms,p95_latency_ms,p95_ci95_half_width_ms,p95_relative_ci,p99_latency_ms,throughput_rps,throughput_ci95_half_width_rps,throughput_relative_ci,mean_scheduler_decision_ns,selected_backend_mode,selected_backend_wasmtime_reps,selected_backend_docker_reps,backend_audit_status,raw_file
logistic_regression,docker_only,96,20,True,precision_target_met,1.0,1.0,100000,0,16.5661279133,16.102501375,17.243748345,0.11123422792544248,0.0064506988677839276,41.128062870500024,5651.878965145854,31.085544781728906,0.005500037239549539,296.34434,docker,0,20,recorded,results/raw/evaluation/live_heldout/logistic_regression__docker_only__c96.csv
logistic_regression,docker_only,192,20,True,precision_target_met,1.0,1.0,100000,0,33.89571499414,32.434760125,36.68958317,0.2437781040759978,0.006644341063959757,78.83345364800006,5397.3219458374315,35.3718371101282,0.006553590366683234,301.43915,docker,0,20,recorded,results/raw/evaluation/live_heldout/logistic_regression__docker_only__c192.csv
logistic_regression,random,24,42,True,precision_target_met,1.0,1.0,210000,0,3.7842261720809525,3.8156219404761904,4.044671478571429,0.06264415601906867,0.015488070255138368,4.590310779047622,6337.733523364556,153.5789562455629,0.02423247296204265,279.9984,docker,21,21,recorded,results/raw/evaluation/live_heldout/logistic_regression__random__c24.csv
logistic_regression,random,48,60,False,max_repetitions,1.0,1.0,300000,0,7.81423529162,7.685768291666666,8.165857735833333,0.11160162758055812,0.013666859158080726,15.586426312166775,6140.0207836921745,182.68924646931572,0.029753848220601512,281.88787,docker,27,33,recorded,results/raw/evaluation/live_heldout/logistic_regression__random__c48.csv
logistic_regression,random,96,20,True,precision_target_met,1.0,1.0,100000,0,16.47026963476,16.0870025,17.144133257500002,0.14468452373443808,0.008439302329334339,39.41288669850001,5694.373094482081,44.97528277665312,0.007898197401261735,291.62282,docker,8,12,recorded,results/raw/evaluation/live_heldout/logistic_regression__random__c96.csv
logistic_regression,random,192,20,True,precision_target_met,1.0,1.0,100000,0,33.752350237819996,32.4054159,36.611126145,0.45423199894135075,0.012406938730656484,78.48515935050003,5442.03060697733,47.672538320722005,0.008760064351641122,296.26809000000003,docker,8,12,recorded,results/raw/evaluation/live_heldout/logistic_regression__random__c192.csv
logistic_regression,best_static,24,60,False,max_repetitions,1.0,1.0,300000,0,2.6905880218066667,2.631935525,3.558051535,0.026079694877401752,0.007329768728996712,3.8374603400000002,9089.80658204993,335.7210760588679,0.03693379754876546,206.24322333333333,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/logistic_regression__best_static__c24.csv
logistic_regression,best_static,48,20,True,precision_target_met,1.0,1.0,100000,0,4.85746114996,4.744925425,6.019587925000008,0.13699819368152877,0.022758732888103563,7.162531729500004,9794.603670701323,221.48933603283103,0.022613404633755,184.3996,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/logistic_regression__best_static__c48.csv
logistic_regression,best_static,96,60,False,max_repetitions,1.0,1.0,300000,0,9.850274570676667,9.566104466666667,10.049990705,0.28859883988876345,0.02871632903552655,35.18185976633334,9497.51068483789,151.9888595462419,0.016003020642965056,183.54131666666666,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/logistic_regression__best_static__c96.csv
logistic_regression,best_static,192,41,True,precision_target_met,1.0,1.0,205000,0,19.782996064887804,18.982110341463414,20.61885124390244,0.4910844002688922,0.02381725317573739,56.61224269317074,9205.581230368782,148.7291392130679,0.01615640940980646,188.2627219512195,wasmtime,41,0,recorded,results/raw/evaluation/live_heldout/logistic_regression__best_static__c192.csv
naive_bayes,comet,24,29,True,precision_target_met,1.0,1.0,145000,0,2.6129850144,2.5169475172413796,3.815749336206897,0.012093280371047723,0.003169306813814251,3.9496113465517246,9175.592697434922,214.51220869694265,0.023378567006021363,192.98638620689655,wasmtime,29,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__comet__c24.csv
naive_bayes,comet,48,42,True,precision_target_met,1.0,1.0,210000,0,5.151270452685714,4.961883642857143,5.368693992857143,0.12980510282065266,0.024178152637001432,7.813877173095242,9215.771503962622,76.02399221765266,0.008249335629140073,189.6263095238095,wasmtime,42,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__comet__c48.csv
naive_bayes,comet,96,60,False,max_repetitions,1.0,1.0,300000,0,10.54314739517,10.234072841666666,10.761398010833334,0.32011206445729995,0.02974632702322208,34.868287158333345,8904.251127325655,166.00963969131678,0.01864386317473246,192.63473333333334,wasmtime,60,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__comet__c96.csv
naive_bayes,comet,192,20,True,precision_target_met,1.0,1.0,100000,0,20.99501888057,20.18307335,21.8439467075,0.10455508075630963,0.0047864555868199045,58.33414903150001,8658.409107583786,43.50521688901253,0.005024620152321849,192.10181,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__comet__c192.csv
naive_bayes,wasmtime_only,24,20,True,precision_target_met,1.0,1.0,100000,0,2.57279801892,2.4733314,3.81483886,0.007536761728491746,0.001975643534388172,3.9114790485000004,9264.13004446882,23.21672708102808,0.0025060882100731846,190.95868,wasmtime,20,0,recorded,results/raw/evaluation/live_heldout/naive_bayes__wasmtime_only__c24.csv
